"","proteinIDs","iBAQ.as_g0_a","iBAQ.as_g0_b","iBAQ.as_g0_c","iBAQ.as_g1_a","iBAQ.as_g1_b","iBAQ.as_g1_c","iBAQ.wt_g0_a","iBAQ.wt_g0_b","iBAQ.wt_g0_c"
"1476","Q3UW53;E9PYV4;D3Z233;D3YYZ9",3593100,157520,697960,243130,2873.6,9085.6,126460,3003200,2938700
"1477","Q3UXD9;Q99MZ7;D6RHN4;D6RIP0",5529300,6467400,4228000,4518600,429380,342620,5540100,32567000,82860000
"1478","Q3UZ39;E9Q9T1;A0A087WPK3;A0A087WPT0;A0A087WSF5;G5E8E1;A0A087WNU6",3215900,307730,1131300,348750,62315,0,55587,2217700,1984200
"1479","Q3UZA1;A0A0A6YXA9",3307100,135830,1168900,169090,22105,0,60957,1109400,1138300
"1480","Q3UZP7;Q9Z0P4",0,0,0,0,0,0,0,0,0
"1481","Q3UZZ6",274000,284830,0,1069900,78204,130710,1322100,8302200,12778000
"1482","Q3V0K6;Q91WN4",42463,63571,54189,0,6212,0,197910,793690,2197500
"1483","Q3V0K9;D3Z6J7",0,0,8886.7,0,0,13219,31515,224490,329170
"1484","Q3V117;Q91V92;Q3TS02",57332,0,30771,13036,0,0,0,51996,30430
"1485","Q99N17;Q3V1F1",439670,0,0,200120,43899,0,218670,1849300,3606500
"1486","Q3V3R4",395200,158190,291570,28819,12785,0,0,353380,730070
"1487","Q3V441",3390500,0,0,0,0,0,0,2593500,2317200
"1488","Q4LDD4",0,0,0,0,0,0,0,0,0
"1489","Q501J6;Q3U741;Q3TU25",731330,198170,440180,288580,66896,88034,19045,875740,457630
"1490","Q505D7",4040200,1542900,2061100,584520,141670,0,1140200,4673000,15750000
"1491","Q542V3;Q8VE97",4279500,547840,915930,540320,148370,53462,169940,2248600,2759700
"1492","Q569Z6;Q8BZN7;F6YSQ2;F6YH92",1635500,174860,886280,343150,23351,54785,72001,1339100,1045100
"1493","Q59J78",0,0,138090,153810,0,0,189600,877510,915760
"1494","Q5F258;Q68FF6",0,0,0,0,0,0,0,50535,0
"1495","Q5F285",12416000,17783000,1159300,11593000,0,1851900,1718700,0,39597000
"1496","Q5FW60",79435,1915300,753440,3193500,1545600,156090,0,90093,0
"1497","Q5M8N4",0,0,0,0,0,0,58825,207090,235570
"1498","Q5NCQ5",0,0,0,0,0,0,0,38366,71835
"1499","Q5RKZ7",0,0,0,0,0,0,0,51189,63963
"1500","Q5RL20;Q99N89",1169800,381290,824940,257080,84162,0,220650,872500,2496200
"1501","Q5SS83;Q60634",206570,300020,262430,194900,35424,13884,9922,151470,123910
"1502","Q5SSJ1",1342200,0,1060700,0,0,0,0,1497500,1185700
"1503","Q5SUA5",78106,28070,39575,0,0,0,0,34012,0
"1504","Q5SUH6;Q5SUH7;Q99KN9",734640,0,336690,97562,0,0,0,835010,415560
"1505","Q5SUT0;Q5SUS9;Q61545;Q5SUS8",1298700,235850,1651000,365340,45468,38266,51341,1399300,1958200
"1506","Q5SWN2;Q8VEE4",120400,0,0,0,0,0,0,80016,0
"1507","Q5SXR6;Q68FD5;F6Z1R4",7641700,1518800,3894600,1584900,285850,206870,202190,3436800,4436800
"1508","Q5U452;Q99PW4",0,0,71389,33023,0,0,0,110850,127500
"1509","Q5U5V2",0,0,0,0,38596,0,222930,772280,1305500
"1510","Q5XJY5",227230,0,66820,0,0,0,0,171030,210610
"1511","Q60591;A2AQC8;B5B2R5;Q8C443",118370,0,71470,0,0,0,0,208380,112970
"1512","Z4YJV4;Q60597;Q5SVY0;Q5SVY1;B2RXT3;E9Q7L0",8969200,2442700,5211800,1971400,380980,340340,1681200,21539000,29340000
"1513","Q921L6;Q60598",0,0,0,153050,38769,0,0,156260,117210
"1514","Q60604",0,141640,87962,75326,17883,26126,0,0,0
"1515","Q60648",848550,597400,1331000,1272600,491310,2319900,155300,914580,613190
"1516","Q60668;F6ZV59;G5E8G0;G3X9W0;E9Q5B6;F6SHF3;F7A465",2363700,791270,2268800,1105000,282190,527590,159090,3439600,2596000
"1517","Q60710",1657300,229440,655480,158710,16742,0,34248,1314700,473280
"1518","Q60749;A0A087WSL3;A0A087WR32;Q9WU01",4507400,1011800,3515700,630270,244450,63306,148290,5405800,5611500
"1519","Q60766",312660,0,169650,146550,0,0,0,456630,83494
"1520","Q9D2V6;Q60825",0,70936,0,51725,0,0,21985,402410,1194000
"1521","Q60864",639840,95298,414700,153870,21686,24276,15204,860920,136170
"1522","Q60865;F6YLI0",0,49258,0,0,0,62563,33391,539220,83485
"1523","Q60876",9506200,662910,2560700,397120,0,0,214970,4501500,7320500
"1524","Q60932",409450,2215200,1566400,4770600,713440,923220,327710,2223600,2115800
"1525","Q60936;E0CYD3;E0CYT4;E0CYG7;E0CZ05;E0CXT4;A0A0A6YXD9;E0CXR6;E0CYC1;E0CXR1;E0CXI5;F6T0A8;F7B1B6",226770,44311,302580,184800,185210,0,168940,1191900,1901300
"1526","Q60972",1003600,122210,652800,220330,44997,0,0,360830,188300
"1527","Q61001",3147.5,4128.9,25882,5212.3,2457.2,2730.2,0,19564,16533
"1528","Q61017",10472000,501450,1747600,777840,0,124910,201510,2558900,3232200
"1529","Q61029",5114000,653220,2355500,596600,110300,166720,185660,4359200,4166100
"1530","Q61033",67679,0,0,26321,0,0,0,103100,62102
"1531","Q61074;A0A0J9YVG0;A0A0J9YV96;A0A0J9YUB0",925570,297110,108050,146070,35521,14644,18584,624330,376890
"1532","Q61081;A0A1L1STC0",3851500,292990,1304100,490680,43844,29268,56906,3104900,1020400
"1533","Q61084",0,0,0,0,0,0,0,0,0
"1534","Q61093",986430,285200,629530,495820,0,26940,22997,545280,455550
"1535","Q61107;A9YVJ5;Q000W5;L7N1X8;A0A0G2JDV3;Q91Z40",1156000,237090,309980,25844,14318,0,0,382440,24141
"1536","Q61152",1149000,74166,461910,81246,0,38381,38727,880800,734240
"1537","Q61166",1465100,224630,667530,292430,82034,101950,194750,1750800,1981200
"1538","Q61171;D3Z4A4",17587000,3398700,4932600,2932100,775130,591060,212940,8006800,6138000
"1539","Q61191;B1AUX2;F6SJS2",14250,0,36290,0,0,0,0,179820,97044
"1540","Q61205;D3Z2X5;Q8CA83;D3Z7E6",148550,0,0,0,0,0,0,211630,0
"1541","Q61233;D3YVW8;D3Z7D9;D3Z311;D3YZ25;A0A1C7CYV0;B1AX58;Q99K51",10089000,2521300,6782900,1585000,282840,392190,160790,12799000,3693700
"1542","Q61249",75436,0,0,0,0,0,0,146330,0
"1543","Q61292",111090,193710,976200,136390,21378,0,23891,1016500,834960
"1544","Q61335",102620,0,118550,73060,0,0,17631,198600,244340
"1545","Q61425",10361000,2836900,7181000,2044600,494620,296590,4641000,39717000,72799000
"1546","Q61462",13086000,1745300,6819000,1674900,39161,0,164440,7999200,6971300
"1547","Q61503",95500,50959,132630,35880,0,0,0,56686,100260
"1548","Q61550",0,0,0,0,0,0,0,46086,41561
"1549","Q61554",348970,244510,576420,11990,5582.5,0,0,31153,7962.9
"1550","Q61555",0,0,0,0,0,0,0,0,0
"1551","Q61578",8804.9,0,0,0,0,0,8825,144630,147390
"1552","Q61592",0,18260,48659,12370,0,0,0,0,0
"1553","Q61598;A0A1Y7VL99",4664700,1049100,2148400,802160,151350,194640,171340,3504200,2428300
"1554","Q61599;D3YWL7",18965000,2404600,11407000,2314200,108890,184540,116950,14673000,9880700
"1555","Q61635",262350,0,62145,0,0,0,0,174080,150360
"1556","Q61646",0,0,0,0,0,0,0,0,0
"1557","Q8R3C7;Q8BZY3;Q61655",218770,74011,96405,79083,11560,0,0,172220,36074
"1558","Q8BTS0;Q61656;S4R1I6;B1ARC0;B1ARB9;S4R1E3",3895300,455970,1144600,540790,304190,199900,100410,2190500,2065200
"1559","Q61768;E9QAK5;P28738;P33175;A2ARD4",186740,60777,171320,57681,0,12047,0,295180,63452
"1560","Q61792;A2A6G9;A2A6H0;A2A6G7;A2A6G8;A2A6G6;A2A6G5;E9Q0N6;A2A6G0;A2A6G4",44017000,4097500,12425000,5563300,831070,613010,1004300,26743000,28018000
"1561","Q61830",57899,0,56707,0,0,0,0,0,0
"1562","Q61838;D3YUI3",34824,606070,357040,340770,56672,12992,0,0,15731
"1563","Q61847",0,86598,86592,180500,11654,33955,0,0,67735
"1564","Q61937;Q5SQB0;Q9DAY9;Q5SQB5",20324000,2810200,9946700,3887400,952330,2417300,535130,14466000,10926000
"1565","Q62048",3143300,229380,836260,429180,35019,0,0,1145700,635170
"1566","Q62086",168170,0,182610,61404,0,36891,0,74812,0
"1567","Q62093",1515100,783150,1787100,426210,0,508140,79095,2787900,2546200
"1568","Q62167;P16381;Q62095",234550,185690,174180,181240,49452,19631,3519.5,441030,216790
"1569","Q9D8L3;Q62186",0,187770,165550,0,0,0,0,234750,0
"1570","Q62188;Q3TT92;E9PWE8",39383,0,58990,153030,65407,73111,0,0,0
"1571","Q62241",0,0,592310,0,0,0,0,2573000,926120
"1572","Q62261;A0A0A0MQG2",301490,79569,155750,179270,37035,22810,87699,895490,933580
"1573","Q62318",4302200,1466900,2715300,1187600,215760,182790,54271,2625800,2221500
"1574","Q62376;A0A1B0GR69;A0A1B0GRV8;A0A1B0GRR8",133260,0,113060,135390,0,0,0,577750,309600
"1575","Q62384;F8WHU9",0,0,0,0,0,0,0,72563,0
"1576","Q62418",12630000,1483700,4219100,807990,175490,44471,336830,9902100,11122000
"1577","Q62419;J3QQ08;A2ALV1;Q8BXU5;A0A3B2W7K0;A0A0R4J0B8;A2ALV3;Q62421;Q62420",279840,58298,98459,29447,90538,0,0,0,89855
"1578","Q62425;A0A0N4SVQ1",6862900,7301300,10939000,2812600,707420,455760,4904100,20375000,63232000
"1579","Q62433;E9Q514;E9Q5I8;E9Q3F9;E9PVF3;E9Q0J8;E9PZC7;E9Q7G8;E9Q147;E9Q7V2;F6VLR8",3676600,1339500,1389900,2742700,335200,437710,2764600,21781000,44023000
"1580","Q62446;A0A1Y7VMJ9;A0A1Y7VP01;A0A1Y7VLK0",501060,0,114920,96613,0,89792,123670,910350,1069200
"1581","Q62465",2153300,389990,1699900,918350,249680,644450,49241,1215100,1230500
"1582","Q62468;F6V2H5",102560,204730,285330,214340,31077,225070,152500,2558800,3005300
"1583","Q7TQE2;Q62523;A0A0N4SVD2;A0A0N4SUX7;A0A0N4SVP4",10013000,1825500,4272200,693010,295300,230940,350120,6943600,5604600
"1584","Q63829",257850,0,0,0,0,0,0,120560,125460
"1585","Q63844;D3Z3G6;A0A0U1RPX4;D3Z6D8;A0A0U1RPZ0",1977200,701610,1820100,683990,92885,103890,74515,2954300,2239000
"1586","Q64152",877090,0,152120,0,0,0,0,455680,220040
"1587","Q64324;F8WGM5",25283,0,14709,0,0,0,0,27122,22334
"1588","Q64345;E9PV48",717700,0,0,31259,0,0,11195,539230,233620
"1589","Q64433;Q9JI95",47236000,14889000,39991000,8503400,641870,710730,13999000,123890000,269820000
"1590","Q64442",1252400,1270900,1191400,2473500,466520,585630,597850,9846400,16412000
"1591","Q64462;A0A0A6YY50;F6X6A4;A2A9Y7;Q6A152",1681500,1406600,968880,649940,213720,76668,2986500,13147000,26200000
"1592","Q64471;D3Z3X5;D3Z5W7",178310,906880,356320,745310,48683,0,480740,2483100,4222900
"1593","Q64475",22972000,4402100,14139000,3964600,941210,368340,1382900,30228000,34657000
"1594","Q64523;Q6GSS7",1332600,1419000,2362000,875670,937970,1755800,334070,12445000,1833000
"1595","Q64525",3967400000,753320000,2.114e+09,608370000,333410000,238370000,148800000,3357900000,2602400000
"1596","Q64674",0,0,0,0,0,0,0,0,0
"1597","Q64727;A0A286YDJ4",87817,54490,48685,280580,193300,27954,7207.4,355560,222080
"1598","Q68FG2",0,0,0,5350.1,0,0,0,51107,20220
"1599","Q6A028",346530,0,35323,0,0,0,0,398380,208390
"1600","Q6A0A9",182640,62198,120370,47578,6810,6560.3,8925.2,181640,176540
"1601","Q6DFW4;A0A087WSU5;A0A0A0MQ76;A0A087WSL8;A0A087WP00;A0A087WQ46",250000,49660,190100,89634,0,0,0,244580,272740
"1602","Q6GQT9",11714,15013,27799,5571.2,0,0,19982,101880,122000
"1603","Q6GV12",174810,169750,277350,90425,0,0,34003,202330,439470
"1604","Q6IRU2",7031100,426970,3898300,1747100,499560,145540,17182,3298400,1782200
"1605","Q6IRU5;F7BHJ0",5420400,998730,4070800,2460400,538420,467990,721690,8474800,12707000
"1606","Q6NSR8",256710,0,76845,0,0,0,0,116560,0
"1607","Q6NZD2;Q9WV80;D3YWH1",2698200,183540,733780,188440,16337,0,11119,902660,1055400
"1608","Q6P069",4752300,1078700,2952200,1350300,124160,175280,81291,3799900,2266600
"1609","Q6P3A8",0,30457,149400,0,0,0,91107,624300,501030
"1610","Q6P542",31477,0,126170,0,0,0,0,209400,46959
"1611","Q6P5D8",0,0,0,0,0,0,0,0,0
"1612","Q6P5E4",360580,152760,298270,108410,11015,12699,25946,306270,252070
"1613","Q6P5H2",327860,49711,274440,400440,166020,100990,0,113340,76172
"1614","Q6P8I4;Q3TM89;F8WI88;D6RGL8;D6RDQ3;D3YWA4",4063200,80205,1578800,263090,83278,106730,89133,4223600,4327300
"1615","Q6P8N8;Q9JHS4;F7BB92",59450,0,9540.6,0,0,0,33109,121890,438570
"1616","Q6P9Q4",116060,0,0,0,0,0,0,73449,30316
"1617","Q6P9Q6;Q80YW9;Q80YW6",589080,93351,177250,60504,3501.4,0,17692,369190,372770
"1618","Q6PB44",0,0,32701,0,0,0,0,0,0
"1619","Q6PB66;F6V2A3",366330,127310,276300,77175,11665,13685,132940,841360,3256000
"1620","Q6PB93",145750,96838,169460,0,0,0,0,102790,128340
"1621","Q6PDY2",1251000,97790,411000,40107,12122,16017,57543,510520,751910
"1622","Q6PF96;Q921G7",1552900,2043000,2385700,848760,149980,135150,696690,4421800,12902000
"1623","Q6PFQ7",26764,252750,26230,67573,0,29492,0,0,0
"1624","Q6PGF7",105210,0,43457,29998,0,0,6119.3,152660,133630
"1625","Q6PGH1",1022600,222070,697470,157550,0,0,0,561790,872240
"1626","Q6PGH2",0,0,0,0,0,0,0,0,0
"1627","Q6PGL7;A0A0N4SV74;A0A0N4SUJ0",53197,0,23871,0,0,0,9617.8,69172,25787
"1628","Q6R891",1979900,75848,125110,38848,0,9519.3,0,516700,341760
"1629","Q6XPS7",0,0,66371,0,0,0,0,69073,618720
"1630","Q6ZQ38;D3YWC5",311020,88902,207480,77503,15907,19770,19761,625100,532190
"1631","Z4YJT3;Q6ZQ58",0,0,9374.3,6051.8,0,0,0,32170,14578
"1632","Q6ZQI3",2267700,849550,3688700,418240,88317,36309,315800,3736700,5609500
"1633","Q6ZQM8;B2RT14;E9PXN7;D3Z748;K9J7B2;Q62452;Q64435;P70691;Q63886;D3YZE6;D3Z7G0;D3YZ96;G3UZC9;D3YWN0;D3YUP6;Q8BJL9;Q91WH2;Q8VCN3;Q8K169;Q3UEP4;P17717",215730,1445000,840980,166570,84377,32815,685190,3584200,6383100
"1634","Q6ZWM4",348040,148580,180740,76412,0,0,0,115280,509170
"1635","Q6ZWN5;D3YUV6;D3Z673;F7CJS8;D3YWH9;Q9CXW7",250330,26291,101060,84903,33994,0,0,244580,0
"1636","Q6ZWQ7",1662000,1294100,3672400,316310,46923,72962,0,674120,91098
"1637","Q6ZWV3;I7HLV2;P86048;A0A1B0GXC3",5321000,3638000,5023500,1952300,748930,598600,145900,5659600,3390100
"1638","Q6ZWV7",22261000,6197700,12862000,4361500,1507300,1042700,671230,22716000,24337000
"1639","Q6ZWX6",676010,417440,893060,410960,69975,42000,22129,455320,857510
"1640","Q6ZWY3;D6RH49;D3YYB0",10630000,3450000,5661900,4399900,987880,765180,337480,9136500,6737400
"1641","Q6ZWY8;A0A0N4SVF0",164860000,31614000,51357000,6463700,2559600,497720,713820,82432000,60877000
"1642","Q6ZWZ4;P47964",2569200,1002400,1587700,569380,0,187320,214230,6792100,1977200
"1643","Q6ZWZ7;Q9CPR4;B2RY53",8965700,1643000,4972500,2627400,507290,454630,462850,8016400,8532900
"1644","Q76LS9",0,0,0,58415,0,0,0,383830,470300
"1645","Q76MZ3;H3BLQ0;Q3TTF6;H3BKU1;G3UWS4;Q7TNP2;H3BLE7;G3UXQ1;H3BJ83;H3BIV7",3174900,511610,1321900,288940,114180,44746,46281,2651600,2364400
"1646","Q78IK2",6852100,18255000,17101000,9173200,912490,802660,1870100,7533800,22127000
"1647","Q78IK4;B1AV14",1892500,766260,1656800,547860,57730,0,391530,3550500,8080000
"1648","Q78J03",849810,37545,349270,60867,0,0,159920,984880,2503800
"1649","Q78JN3",1427900,746500,966370,1634000,6333.3,0,411750,1064800,4204900
"1650","Q78PY7;Q3TJ56;E9Q3E9",410280,67495,108370,82959,7952.6,11854,7201.9,624140,260810
"1651","Q791V5;A2AFW6;Q9D050",219110,1156800,730370,311540,68864,124720,523760,1542100,1331500
"1652","Q7JJ13;I7HPW1;Q3UH70;Q9ESU6",0,0,0,0,0,0,0,76073,0
"1653","Q7M6Y3;A0A140LHQ8;A0A1L1SUR7;A0A140LHG9;A0A087WSI9;Q3TWS4;E9Q9A3;E9QQ05;A0A5F8MPL3;E9QLK9;Q61548",5298000,853630,1240300,250120,142430,44450,17298,1693800,2363700
"1654","Q7TMB8;A0A0R4J119;A0A0U1RQ05;Q5SQX6;F6QD74",1342000,135110,478760,129430,20694,0,4413.3,664950,456440
"1655","Q7TMM9",2351700,142740,579620,436660,44275,175350,32067,1630400,555760
"1656","S4R1X1;Q7TMQ7",0,0,0,0,0,0,0,0,0
"1657","Q7TMR0;A0A140LHY2",1239200,111190,493760,188810,0,0,0,89392,0
"1658","Q7TN29",0,0,97204,0,0,0,0,113390,63127
"1659","Q7TNC4;E9Q715;Q05CX5",684910,45012,527750,268970,38914,80211,9615.3,1159800,621220
"1660","Q7TNE1",0,0,284180,29514,0,0,280190,959640,4160000
"1661","Q7TNG8",9887200,5428300,6950100,5213600,989940,1126500,8815200,42046000,105450000
"1662","Q7TNL9",0,0,0,0,0,0,0,2565600,1380000
"1663","Q7TNS2",20734000,33478000,27378000,14835000,1090300,232850,2166300,14060000,56629000
"1664","Q7TNV0;E9Q8Y1;D3YVJ6",239590,0,100160,0,38388,47773,0,316600,20760
"1665","Q7TPV4",75206,13803,44073,17564,0,6638.2,0,62663,61652
"1666","Q7TQI3;D3Z7K0;D3YWF6",815600,0,260510,73561,0,0,0,404580,389710
"1667","Q7TQK4",0,0,0,0,0,0,0,58683,0
"1668","Q7TSV4",296140,0,210450,100700,7226.4,0,0,122260,54006
"1669","Q7TT50;A0A1Y7VLI0;Q80UW5",0,0,74697,16743,0,0,0,0,13175
"1670","Q80SY3",0,0,0,0,0,0,0,162850,0
"1671","Q80SZ7;A0A3B2WD42",84961000,7337100,36576000,3454400,868570,365390,321510,16425000,19894000
"1672","Q80T21",0,28288,25263,0,0,0,0,0,0
"1673","Q80TM9;F6ZL69",20126,0,0,0,0,0,0,20933,20171
"1674","Q80UE5;O70318;Q80UE4;Q8C928;A0A1W2P6I5;A0A1W2P7I4;A0A1W2P7H7;A0A1W2P7I2;A0A1W2P896;A0A1W2P6H2;A0A1W2P8C0",5082300,506570,2040900,475810,77687,49688,64899,2244600,2257200
"1675","Q80UM7",10459,12323,52792,53133,7925.4,9548.2,36762,404070,481210
"1676","Q80UP5",41175,0,0,0,0,0,0,51448,0
"1677","Q80UU9",0,0,203560,0,0,0,0,0,0
"1678","Q80VD1",150910,0,55233,0,0,0,0,98998,0
"1679","Q80WJ7;E9PUX0;F6QHD1;F6QFT1;F6ZQL0;F6ZSG0",3923500,664020,1327300,594200,65803,91887,213360,3020300,4503800
"1680","Q80X50;A0A0H2UH17;A0A0G2JDV6;A0A0G2JFN7;A0A0G2JE24;A0A0G2JDT1;A0A0G2JGD0;A0A0G2JG47",346330,0,226240,0,12800,0,0,580390,229000
"1681","Q80X82;D3Z2M2;S4R2Q3",180200,74924,86343,21517,0,0,0,26258,115400
"1682","Q80X90",87187,0,17546,36679,10178,0,8919.2,124320,167470
"1683","Q80XI4",8481200,71463,2373700,470800,53343,46270,87458,2408800,1750000
"1684","Q80XN0;D3Z2Y8",629180,1650100,1267800,978360,70911,60122,404540,3925600,11121000
"1685","Q80Y14;A0A1Y7VN70",997560,1217200,362520,421830,0,0,821010,2802800,12769000
"1686","Q80Y86",196170,122660,150280,0,17676,0,0,151300,73607
"1687","Q80YD1",0,0,0,0,0,0,0,25735,19845
"1688","Q80ZS3",566730,0,734490,0,0,0,69472,261590,1759600
"1689","Q80ZX0;F6YIN5;F6VJC5",1096200,0,0,0,15316,0,14461,488570,0
"1690","Q810B6",23453,0,0,0,0,0,0,0,0
"1691","Q810S7;Q9Z160",184810,58517,0,0,0,0,0,93804,101970
"1692","Q810U5;F6UK66",1220100,68088,299230,0,0,0,0,543940,110790
"1693","Q8BFQ8",680480,0,0,68903,0,0,0,293750,252270
"1694","Q8BFR4",348600,76346,408690,101810,0,43383,11366,161330,181730
"1695","Q8BFR5;A0A0U1RPC4;A0A0U1RNQ6",5142600,1431700,2437500,1498700,164780,147120,1419300,9158300,18962000
"1696","Q8BFW7",403840,182390,243180,268170,35739,104460,57296,1650300,603120
"1697","Q8BFZ3",2967500,0,210430,0,0,0,0,229510,317750
"1698","Q8BG07",63749,0,225350,0,0,0,0,400350,54709
"1699","Q8BG13",3724000,439960,1466200,361910,0,0,84523,1382200,1192200
"1700","Q8BG30",0,0,0,0,0,0,0,49191,0
"1702","Q8BGA8;A0A140LHR8;Q6P8J0",9394.3,0,0,0,0,52928,245580,1150800,2495700
"1703","Q8BGB5",0,0,198940,0,0,0,10920000,1109100,278250
"1704","Q8BGC0",60192,0,0,0,0,0,0,17644,61082
"1705","Q8BGC4",228680,142070,255050,143970,7621.8,32109,164540,588980,1055100
"1706","Q8BGD8",0,0,702510,0,0,0,169560,1403100,3027900
"1707","Q8BGD9;B2RWE8;REV__B2RWE8;REV__Q8BGD9",4947600,520350,1537500,1272100,110070,95207,280080,2262500,5145300
"1708","Q8BGJ5;Q922I7;Q8CB58;E9QMW9;P17225;F7DCW4;E9Q0W3;E9Q279;F7AXP1",6653900,1022700,3626400,1956400,425380,538560,158700,4281100,4489200
"1709","Q8BGQ7",222390,53356,118320,23512,7660.9,0,0,161790,151990
"1710","Q8BGS2",3362900,256630,1695600,197080,0,77201,35830,1926600,1611600
"1711","Q8BGT7",0,0,0,0,0,0,0,314630,0
"1712","Q8BGV3",0,555790,698630,132940,0,0,0,0,129560
"1713","Q8BGX2",0,0,0,8895.1,24572,0,94259,427130,881910
"1714","Q8BGY7",0,0,121760,0,0,0,216310,1008000,4240500
"1715","Q8BH00",282540,0,150810,17484,0,10100,21164,420970,687350
"1716","Q8BH24",0,130220,100230,0,0,0,0,0,0
"1717","Q8BH35",0,785050,1050000,354490,48969,9914.5,0,0,0
"1718","Q8BH40;O70439",953820,345550,631460,234710,46784,256680,0,879460,521850
"1719","Q8BH43;B1AUN0",4586600,489490,2603700,208880,0,0,86443,5181200,3195100
"1720","Q8BH59",354930,713360,948860,347610,7201,13095,245980,1120800,2035300
"1721","Q8BH61",491580,0,0,0,0,0,9141.2,369820,242110
"1722","Q8BH69",340390,0,0,62059,0,0,0,169750,167570
"1723","Q8BH80;Q9QY76",1225400,113070,192740,247790,33922,29453,173420,813370,2159500
"1724","Q8BH95",2371800,1402000,3780900,964680,142360,168380,2444400,22683000,27607000
"1725","Q8BHE8",116200,108780,130810,0,21296,0,68770,92056,236010
"1726","Q8BHG9",0,0,0,0,0,0,0,355510,116230
"1727","Q8BHJ8;Q9CXY1",0,0,344060,492060,0,0,0,312170,588950
"1728","Q8BHN3",263930,390060,436230,111790,18773,17689,0,678310,365890
"1729","Q8BHZ0",204610,0,0,0,0,0,0,53980,0
"1730","Q8BI08",0,0,0,0,347610,0,0,1460900,2264300
"1731","Q8BIJ6;E9PWN3;E9PWN2",30747,0,37406,22632,0,0,0,171470,267590
"1732","Q8BIQ5;A2AEK3;A2AEK1;F6ZKC7;A2AEJ8",0,52929,254610,62853,0,0,0,453000,469250
"1733","Q8BJ64",2537800,3451900,3923700,1079200,390410,263560,2616100,11528000,30912000
"1734","Q8BJ71;A0A1D5RLQ0",257930,13882,119530,30588,6128.1,12296,0,66326,91698
"1735","Q8BJS4",735710,182140,683860,90376,37706,0,0,355810,653030
"1736","Q8BJW6;D6RFN2;D6RGA6",321110,36246,0,52816,9135.2,15320,20282,292460,374650
"1737","Q8BJY1",106790,26664,30988,33598,0,13355,0,130200,80816
"1738","Q8BJY7;Q922B2",2466100,316270,908230,507430,127550,166310,111440,1638400,1704500
"1739","Q8BK30",0,0,0,0,0,0,0,958910,1522900
"1740","Q8BK64",525300,41997,152430,53477,0,0,0,195080,165700
"1741","Q8BKE6",0,0,25158,0,0,0,0,0,0
"1742","Q8BKZ9;A2AWH7;A2AWH8",1294500,627450,1360600,253850,60874,141620,648230,2993000,11024000
"1743","Q8BL66",0,0,14000,0,0,0,0,17984,24387
"1744","Q8BL80;A0A2I3BRZ0;D3Z1Y5",108980,0,52529,0,0,0,0,67808,0
"1745","Q8BLF1;Q8BYQ0",1303700,1039300,1943400,730060,151200,23214,148780,704800,1634700
"1746","Q8BLR9",0,0,0,0,0,0,0,81375,0
"1747","Q8BMC1",971540,0,0,916110,0,0,596270,39316000,12686000
"1748","Q8BMD8",263000,817840,936380,226200,26841,33931,7792.1,159770,92383
"1749","Q8BMF4",841820,864640,1062500,708260,94335,136890,844270,5348900,13285000
"1750","Q8BMK4",399660,57234,248380,85851,0,6458.3,0,48000,63881
"1751","Q8BMS1",1369800,1026500,1748100,633350,88196,60079,196820,3131500,4510300
"1752","Q8BMS4",0,0,44811,0,0,0,86593,523190,1594500
"1753","Q8BP40",0,0,33091,0,0,0,26424,136720,130280
"1754","Q8BP67",5255600,1825800,2793200,1387200,221250,187690,521960,12723000,10104000
"1755","Q8BP92",73428,109290,153530,0,42662,0,24371,145660,116760
"1756","Q8BPB5;F6ZFS0",0,3070500,4036800,837710,259510,200370,0,0,0
"1757","Q8BPG6",0,65037,100840,0,0,0,0,185200,339100
"1758","Q8BPU7;A0A1Y7VIX9",425400,24647,159210,0,0,0,7638.7,184640,140630
"1759","Q8BQ30;A0A087WRI9",626210,16016,169290,25754,0,0,11268,577460,549200
"1760","Q8BQ47;D3Z0T5",540950,0,503000,0,0,0,45794,395440,248420
"1761","Q8BT60",386450,107050,264800,74144,9819.3,18324,0,391160,128630
